"playerId","fminsideId","known_name","long_name","year_birth","month_birth","day_birth","age","height_cm","weight_kg","jerseyNumber","country_code","sofifaId","position","Acceleration/speed","Dribbling","Aggression","Ball Control","Crossing","Decision Making","Finishing","Heading","Interceptions","Long Passing","Short Passing","Long Shots","Positioning and Marking","Tackling","Strength","Stamina","GK Diving/One to One","GK Handling","GK Kicking","GK Positioning","GK Reflexes","Height","bucket"
201057,91126230,"Thilo Kehrer","Thilo  Kehrer",1996,9,21,26,186,76,24,"GER",226229,"CB",74.5,65.5,78,66,64,64,37,79.5,76,66,73,52.5,75,78.5,80,73,9,9,14,10,12,186,"Central_defenders"
57531,28036815,"Michail Antonio","Michail Gregory Antonio",1990,3,28,33,180,82,9,"c(""JAM"", ""ENG"")",190717,"ST",81,76.5,84,76,75,73.5,77,87.5,45,72,75,73,51,54.5,88,72,12,13,8,14,10,178,"Strikers"
57531,28036815,"Michail Antonio","Michail Gregory Antonio",1990,3,28,33,180,82,9,"c(""JAM"", ""ENG"")",190717,"ST",81,76.5,84,76,75,73.5,77,87.5,45,72,75,73,51,54.5,88,72,12,13,8,14,10,178,"Strikers"
57531,28036815,"Michail Antonio","Michail Gregory Antonio",1990,3,28,33,180,82,9,"c(""JAM"", ""ENG"")",190717,"ST",81,76.5,84,76,75,73.5,77,87.5,45,72,75,73,51,54.5,88,72,12,13,8,14,10,178,"Strikers"
60232,90000708,"Craig Dawson","Craig  Dawson",1990,5,6,33,188,82,15,"ENG",194806,"CB",49,49,79,63,65,60,49,84,80,62,66,43.5,79,78.5,80,67,7,8,7,7,5,188,"Central_defenders"
60232,90000708,"Craig Dawson","Craig  Dawson",1990,5,6,33,188,82,15,"ENG",194806,"CB",49,49,79,63,65,60,49,84,80,62,66,43.5,79,78.5,80,67,7,8,7,7,5,188,"Central_defenders"
32259,5004726,"Darren Randolph","Darren  Randolph",1987,5,12,36,188,98,35,"IRL",169697,"GK",42.5,32,29,33,11,35.5,14,38.5,18,34,33,32,15,14,57,34,75,71,66,71,74,188,"Goalkeeper"
55459,28005949,"Aaron Cresswell","Aaron  Cresswell",1989,12,15,33,170,66,3,"ENG",189615,"LB",64.5,71.5,73,77,83,70.5,54,77,77,69,77,68.5,78,78.5,61,73,14,7,9,9,12,175,"Full_backs"
164555,25038517,"Vladimír Coufal","Vladimír  Coufal",1992,8,22,30,179,76,5,"CZE",244470,"RB",73.5,73.5,86,76,81,70.5,50,77.5,76,73,75,62.5,78,79.5,76,85,13,12,12,6,13,175,"Full_backs"
86934,14025513,"Manuel Lanzini","Manuel  Lanzini",1993,2,15,30,167,59,10,"ARG",188988,"CAM",70,81.5,62,84,75,80,70,64,30,78,82,76,30,53,43,71,14,9,6,7,15,167,"Attacking_midfielders"
84182,85027976,"Alphonse Aréola","Alphonse  Aréola",1993,2,27,30,195,94,13,"FRA",193105,"GK",55,36.5,26,22,20,57.5,19,43,23,37,48,35,13,15,80,38,85,79,75,78,84,195,"Goalkeeper"
215439,25041687,"Tomás Soucek","Tomás  Soucek",1995,2,27,28,192,86,28,"CZE",236792,"CDM",56.5,63,78,77,69,75,73,85.5,83,76,79,71.5,81,80.5,84,91,11,13,5,6,8,192,"Definsive_midfielders"
224024,19226741,"Lucas Paquetá","Lucas Paquetá",1997,8,27,25,180,72,11,"BRA",233927,"CAM",72,81.5,76,86,72,85,79,73,71,78,82,77,67,67.5,77,81,14,9,12,11,11,180,"Attacking_midfielders"
178186,29125842,"Jarrod Bowen","Jarrod  Bowen",1996,12,20,26,175,70,20,"ENG",224371,"RM",78,80.5,57,81,79,76,80,64.5,37,67,76,75,49,38,63,81,14,8,14,10,7,175,"Side_midfielders"
178186,29125842,"Jarrod Bowen","Jarrod  Bowen",1996,12,20,26,175,70,20,"ENG",224371,"RM",78,80.5,57,81,79,76,80,64.5,37,67,76,75,49,38,63,81,14,8,14,10,7,175,"Side_midfielders"
149519,85117459,"Maxwel Cornet","Maxwel  Cornet",1996,9,27,26,179,69,20,"CIV",215798,"LM",86.5,80.5,72,76,73,68.5,75,73.5,66,62,74,79,64,68,72,89,16,13,8,12,9,179,"Side_midfielders"
149519,85117459,"Maxwel Cornet","Maxwel  Cornet",1996,9,27,26,179,69,20,"CIV",215798,"LM",86.5,80.5,72,76,73,68.5,75,73.5,66,62,74,79,64,68,72,89,16,13,8,12,9,179,"Side_midfielders"
103192,85075595,"Kurt Zouma","Kurt Happy Zouma",1994,10,27,28,190,96,4,"FRA",204311,"CB",61,51,84,62,49,66.5,47,87.5,79,67,68,56,80,79.5,92,65,14,14,7,9,15,190,"Central_defenders"
103192,85075595,"Kurt Zouma","Kurt Happy Zouma",1994,10,27,28,190,96,4,"FRA",204311,"CB",61,51,84,62,49,66.5,47,87.5,79,67,68,56,80,79.5,92,65,14,14,7,9,15,190,"Central_defenders"
210494,13199286,"Nayef Aguerd","Nayef  Aguerd",1996,3,30,27,190,76,27,"MAR",244749,"CB",72.5,58,77,75,48,66.5,40,85,81,72,76,61.5,78,80.5,76,76,7,15,9,14,6,188,"Central_defenders"
210494,13199286,"Nayef Aguerd","Nayef  Aguerd",1996,3,30,27,190,76,27,"MAR",244749,"CB",72.5,58,77,75,48,66.5,40,85,81,72,76,61.5,78,80.5,76,76,7,15,9,14,6,188,"Central_defenders"
222018,28111063,"Ben Johnson","Ben  Johnson",2000,1,24,23,175,67,2,"ENG",241842,"RB",75.5,66,67,69,71,57.5,34,69.5,72,59,69,41,74,73,70,75,10,10,15,12,9,180,"Full_backs"
172841,48036788,"Saïd Benrahma","Saïd  Benrahma",1995,8,10,27,172,67,22,"ALG",220621,"LM",75.5,83.5,52,81,74,76,72,53.5,40,68,77,74.5,45,35.5,50,70,16,7,8,11,11,172,"Side_midfielders"
172841,48036788,"Saïd Benrahma","Saïd  Benrahma",1995,8,10,27,172,67,22,"ALG",220621,"LM",75.5,83.5,52,81,74,76,72,53.5,40,68,77,74.5,45,35.5,50,70,16,7,8,11,11,172,"Side_midfielders"
40669,43006340,"Angelo Ogbonna","Angelo  Ogbonna",1988,5,23,35,191,86,21,"ITA",183855,"CB",48.5,56.5,78,63,51,65,25,81.5,82,69,70,57,82,81.5,81,33,5,3,5,4,4,191,"Central_defenders"
40669,43006340,"Angelo Ogbonna","Angelo  Ogbonna",1988,5,23,35,191,86,21,"ITA",183855,"CB",48.5,56.5,78,63,51,65,25,81.5,82,69,70,57,82,81.5,81,33,5,3,5,4,4,191,"Central_defenders"
204480,28106491,"Declan Rice","Declan  Rice",1999,1,14,24,185,84,41,"ENG",234378,"CDM",71,66.5,84,79,55,81,61,73,85,84,83,69.5,82,82,79,90,8,11,14,5,9,185,"Definsive_midfielders"
37096,718272,"Lukasz Fabianski","Lukasz  Fabianski",1985,4,18,38,190,83,1,"POL",164835,"GK",48.5,33.5,43,22,14,57.5,13,40,16,32,20,36.5,14,12.5,65,25,82,82,71,83,82,190,"Goalkeeper"
217593,67214613,"Pablo Fornals","Pablo  Fornals",1996,2,22,27,178,67,8,"ESP",226456,"CAM",67,77.5,71,83,77,78.5,72,50,71,78,81,77.5,70,71.5,67,84,9,11,12,7,15,178,"Attacking_midfielders"
441024,28122327,"Harrison Ashby","Harrison  Ashby",2001,11,14,21,NA,NA,50,"SCO",258805,"RB",77.5,60,59,56,60,45.5,35,58,56,40,55,49.5,54,56,59,71,6,11,7,14,13,180,"Full_backs"
462384,28129876,"Jamal Baptiste","Jamal  Baptiste",2003,11,11,19,NA,NA,75,"ENG",261640,"CB",64,43.5,55,45,36,44.5,28,61.5,55,48,51,35,55,57.5,67,52,11,14,13,13,7,183,"Central_defenders"
462384,28129876,"Jamal Baptiste","Jamal  Baptiste",2003,11,11,19,NA,NA,75,"ENG",261640,"CB",64,43.5,55,45,36,44.5,28,61.5,55,48,51,35,55,57.5,67,52,11,14,13,13,7,183,"Central_defenders"
220585,29156436,"Flynn Downes","Flynn  Downes",1999,1,20,24,173,70,12,"ENG",240097,"CDM",66.5,71,76,68,61,68,52,61.5,65,70,73,57,68,67.5,69,77,13,12,14,11,6,177,"Definsive_midfielders"
461079,28122326,"Keenan Appiah-Forson","Keenan  Appiah-Forson",2001,10,16,21,NA,NA,59,"ENG",261641,"CM",63,65.5,64,57,47,51.5,44,55,53,55,57,52,47,53,49,64,13,11,8,5,12,170,"Central_midfielders"
461079,28122326,"Keenan Appiah-Forson","Keenan  Appiah-Forson",2001,10,16,21,NA,NA,59,"ENG",261641,"CM",63,65.5,64,57,47,51.5,44,55,53,55,57,52,47,53,49,64,13,11,8,5,12,170,"Central_midfielders"
66975,62028856,"Luka Milivojevic","Luka  Milivojevic",1991,4,7,32,186,80,4,"c(""SRB"", ""SVK"")",206304,"CDM",47,60,82,73,72,69,63,65.5,74,75,77,78.5,74,70.5,74,52,13,9,16,6,12,186,"Definsive_midfielders"
173954,37041918,"Jairo Riedewald","Jairo  Riedewald",1996,9,9,26,182,79,44,"NED",221269,"CDM",59,66,73,76,70,71.5,51,68,75,75,77,65.5,73,73,74,50,15,7,15,9,15,182,"Definsive_midfielders"
427623,72051563,"Chris Richards","Chris  Richards",2000,3,28,23,188,87,26,"USA",250954,"CB",78,54,66,62,49,56,23,83.5,72,65,71,29,70,77,76,71,13,5,13,7,6,188,"Central_defenders"
427623,72051563,"Chris Richards","Chris  Richards",2000,3,28,23,188,87,26,"USA",250954,"CB",78,54,66,62,49,56,23,83.5,72,65,71,29,70,77,76,71,13,5,13,7,6,188,"Central_defenders"
57328,28019851,"Nathaniel Clyne","Nathaniel  Clyne",1991,4,5,32,175,67,17,"ENG",190456,"RB",69.5,70.5,76,73,76,71,54,68,74,66,73,70,74,74,60,62,10,11,13,15,7,175,"Full_backs"
108413,29086005,"Will Hughes","Will James Hughes",1995,4,17,28,185,74,19,"ENG",206516,"CM",49.5,72.5,70,78,76,79.5,67,53.5,65,76,80,61,69,70,58,72,7,15,12,9,12,185,"Central_midfielders"
108413,29086005,"Will Hughes","Will James Hughes",1995,4,17,28,185,74,19,"ENG",206516,"CM",49.5,72.5,70,78,76,79.5,67,53.5,65,76,80,61,69,70,58,72,7,15,12,9,12,185,"Central_midfielders"
55494,28004100,"Joel Ward","Joel  Ward",1989,10,29,33,188,83,2,"ENG",186392,"RB",53.5,62.5,74,69,73,69,46,70.5,78,69,72,61.5,77,76.5,71,64,8,7,7,10,11,188,"Full_backs"
105666,28044979,"Jack Butland","Jack  Butland",1993,3,10,30,196,95,1,"ENG",203042,"GK",56.5,38,40,36,11,51,16,44,25,30,40,31.5,23,12,79,40,73,68,66,74,75,196,"Goalkeeper"
50471,5217388,"James McArthur","James  McArthur",1987,10,7,35,178,75,18,"SCO",171972,"CDM",52.5,67.5,88,75,66,75.5,68,67,74,73,75,66,76,73.5,60,68,9,9,9,9,9,178,"Definsive_midfielders"
174874,27069975,"Joachim Andersen","Joachim  Andersen",1996,5,31,27,192,90,16,"DEN",224221,"CB",52.5,55.5,80,70,47,69,40,75,77,85,79,63,78,77,86,69,13,7,9,15,14,192,"Central_defenders"
174874,27069975,"Joachim Andersen","Joachim  Andersen",1996,5,31,27,192,90,16,"DEN",224221,"CB",52.5,55.5,80,70,47,69,40,75,77,85,79,63,78,77,86,69,13,7,9,15,14,192,"Central_defenders"
86417,29045055,"Jeffrey Schlupp","Jeffrey  Schlupp",1992,12,23,30,178,72,15,"c(""GHA"", ""GER"")",200759,"LM",83.5,76.5,74,75,65,69,69,69.5,72,68,73,73,70,75.5,75,77,9,7,8,10,9,178,"Side_midfielders"
86417,29045055,"Jeffrey Schlupp","Jeffrey  Schlupp",1992,12,23,30,178,72,15,"c(""GHA"", ""GER"")",200759,"LM",83.5,76.5,74,75,65,69,69,69.5,72,68,73,73,70,75.5,75,77,9,7,8,10,9,178,"Side_midfielders"
231747,49034219,"Jean-Philippe Mateta","Jean-Philippe  Mateta",1997,6,28,26,192,88,14,"FRA",236461,"ST",70.5,68.5,74,75,41,67,78,77.5,22,45,70,70.5,35,26.5,86,66,8,8,7,13,11,192,"Strikers"
231747,49034219,"Jean-Philippe Mateta","Jean-Philippe  Mateta",1997,6,28,26,192,88,14,"FRA",236461,"ST",70.5,68.5,74,75,41,67,78,77.5,22,45,70,70.5,35,26.5,86,66,8,8,7,13,11,192,"Strikers"
231747,49034219,"Jean-Philippe Mateta","Jean-Philippe  Mateta",1997,6,28,26,192,88,14,"FRA",236461,"ST",70.5,68.5,74,75,41,67,78,77.5,22,45,70,70.5,35,26.5,86,66,8,8,7,13,11,192,"Strikers"
49413,5129541,"James Tomkins","James Oliver Charles Tomkins",1989,3,29,34,192,74,5,"ENG",173546,"CB",33,37,77,57,45,62,29,73.5,72,60,68,34.5,74,73.5,80,32,11,8,6,9,14,192,"Central_defenders"
49413,5129541,"James Tomkins","James Oliver Charles Tomkins",1989,3,29,34,192,74,5,"ENG",173546,"CB",33,37,77,57,45,62,29,73.5,72,60,68,34.5,74,73.5,80,32,11,8,6,9,14,192,"Central_defenders"
443661,29221846,"Michael Olise","Michael  Olise",2001,12,12,21,176,NA,7,"c(""FRA"", ""ENG"")",247827,"CAM",80,85.5,66,79,75,75,70,43.5,48,74,76,71,52,51,41,67,9,11,9,10,10,178,"Attacking_midfielders"
438464,13194021,"Cheick Oumar Doucouré","Cheick Oumar  Doucouré",2000,1,8,23,180,73,28,"MLI",242619,"CM",67.5,74,75,79,54,77,56,62,76,77,79,57.5,72,77,77,78,10,14,12,12,15,180,"Central_midfielders"
438464,13194021,"Cheick Oumar Doucouré","Cheick Oumar  Doucouré",2000,1,8,23,180,73,28,"MLI",242619,"CM",67.5,74,75,79,54,77,56,62,76,77,79,57.5,72,77,77,78,10,14,12,12,15,180,"Central_midfielders"
209036,28108033,"Marc Guéhi","Marc  Guéhi",2000,7,13,23,182,82,6,"c(""ENG"", ""CIV"")",241159,"CB",72,66,73,70,35,64,42,73,79,73,74,37.5,81,78.5,79,70,8,9,11,12,12,182,"Central_defenders"
209036,28108033,"Marc Guéhi","Marc  Guéhi",2000,7,13,23,182,82,6,"c(""ENG"", ""CIV"")",241159,"CB",72,66,73,70,35,64,42,73,79,73,74,37.5,81,78.5,79,70,8,9,11,12,12,182,"Central_defenders"
82403,28051378,"Wilfried Zaha","Wilfried Armel Zaha",1992,11,10,30,180,66,11,"CIV",198717,"LW",90.5,86.5,77,87,75,76.5,81,52.5,35,69,76,77.5,34,37.5,77,78,15,10,15,11,10,180,"Wingers"
244723,28111507,"Tyrick Mitchell","Tyrick  Mitchell",1999,9,1,23,NA,NA,3,"ENG",240947,"LB",77,73,74,70,69,60,36,55,78,53,63,39,76,78,63,74,9,12,14,8,14,180,"Full_backs"
199670,48036880,"Odsonne Édouard","Odsonne  Édouard",1998,1,16,25,187,83,22,"FRA",233866,"ST",79,79.5,55,79,58,78,77,72.5,39,58,73,73,44,37,82,77,7,6,13,11,13,187,"Strikers"
199670,48036880,"Odsonne Édouard","Odsonne  Édouard",1998,1,16,25,187,83,22,"FRA",233866,"ST",79,79.5,55,79,58,78,77,72.5,39,58,73,73,44,37,82,77,7,6,13,11,13,187,"Strikers"
199670,48036880,"Odsonne Édouard","Odsonne  Édouard",1998,1,16,25,187,83,22,"FRA",233866,"ST",79,79.5,55,79,58,78,77,72.5,39,58,73,73,44,37,82,77,7,6,13,11,13,187,"Strikers"
101982,28037204,"Sam Johnstone","Sam Luke Johnstone",1993,3,25,30,193,85,21,"ENG",206075,"GK",41.5,35.5,24,18,17,40,11,40,17,35,27,33.5,22,18.5,68,42,77,72,68,74,77,193,"Goalkeeper"
40836,1510602,"Vicente Guaita","Vicente  Guaita",1987,1,10,36,190,81,13,"ESP",189690,"GK",51.5,39.5,24,24,34,58,11,44,27,36,44,37,23,16,62,41,80,77,78,77,81,190,"Goalkeeper"
80146,34010721,"Jordan Ayew","Jordan  Ayew",1991,9,11,31,182,80,9,"c(""GHA"", ""FRA"")",197756,"RW",74,78,74,77,72,70.5,72,72,50,54,73,73,51,52.5,72,74,6,8,7,16,8,182,"Wingers"
232413,29156522,"Eberechi Eze","Eberechi  Eze",1998,6,29,25,NA,NA,10,"ENG",235794,"CAM",75.5,82,58,80,70,77.5,71,58,49,69,78,70,36,48.5,68,74,10,12,9,14,10,178,"Attacking_midfielders"
232423,28116003,"Nathan Ferguson","Nathan  Ferguson",2000,10,6,22,178,74,36,"ENG",242752,"LB",61.5,57,64,67,59,53.5,30,63.5,69,56,66,43.5,67,70.5,69,66,8,9,10,13,11,178,"Full_backs"
110735,29080394,"Adam Webster","Adam Harry Webster",1995,1,4,28,191,75,4,"ENG",207616,"CB",67.5,65,75,73,50,63.5,30,77.5,76,70,74,34.5,78,76,77,67,10,8,14,7,12,191,"Central_defenders"
110735,29080394,"Adam Webster","Adam Harry Webster",1995,1,4,28,191,75,4,"ENG",207616,"CB",67.5,65,75,73,50,63.5,30,77.5,76,70,74,34.5,78,76,77,67,10,8,14,7,12,191,"Central_defenders"
243016,14157184,"Alexis Mac Allister","Alexis  Mac Allister",1998,12,24,24,176,69,10,"ARG",239837,"CAM",69.5,73,51,78,79,75.5,77,62.5,45,76,77,78,65,52.5,63,68,7,10,14,15,10,176,"Attacking_midfielders"
116216,18054004,"Leandro Trossard","Leandro  Trossard",1994,12,4,28,172,61,11,"BEL",207421,"LM",82.5,86.5,47,78,77,79,78,71.5,18,74,77,78.5,30,24.5,60,74,14,8,11,7,7,171,"Side_midfielders"
116216,18054004,"Leandro Trossard","Leandro  Trossard",1994,12,4,28,172,61,11,"BEL",207421,"LM",82.5,86.5,47,78,77,79,78,71.5,18,74,77,78.5,30,24.5,60,74,14,8,11,7,7,171,"Side_midfielders"
109345,29090530,"Solly March","Solly Benjamin March",1994,7,20,29,180,88,7,"ENG",206594,"LWB",73.5,76,55,76,79,75,64,47,67,67,75,73,69,69.5,60,75,9,11,7,13,15,180,"Full_backs"
60307,92017376,"Pascal Groß","Pascal  Groß",1991,6,15,32,181,78,13,"GER",190765,"CM",50,70.5,67,78,84,80.5,72,62,58,79,81,78,56,59.5,68,83,8,15,15,16,11,181,"Central_midfielders"
60307,92017376,"Pascal Groß","Pascal  Groß",1991,6,15,32,181,78,13,"GER",190765,"CM",50,70.5,67,78,84,80.5,72,62,58,79,81,78,56,59.5,68,83,8,15,15,16,11,181,"Central_midfielders"
49262,5108155,"Jason Steele","Jason  Steele",1990,8,18,32,188,79,23,"ENG",188836,"GK",35,24,39,36,11,46,15,42,11,45,53,31,10,16,55,29,63,65,67,66,64,188,"Goalkeeper"
50175,28010491,"Danny Welbeck","Danny Nii Tackie Mensah Welbeck",1990,11,26,32,185,73,18,"ENG",186146,"ST",70,71,75,78,69,73.5,76,78.5,32,64,66,70,43,35.5,70,50,9,10,6,12,16,185,"Strikers"
50175,28010491,"Danny Welbeck","Danny Nii Tackie Mensah Welbeck",1990,11,26,32,185,73,18,"ENG",186146,"ST",70,71,75,78,69,73.5,76,78.5,32,64,66,70,43,35.5,70,50,9,10,6,12,16,185,"Strikers"
50175,28010491,"Danny Welbeck","Danny Nii Tackie Mensah Welbeck",1990,11,26,32,185,73,18,"ENG",186146,"ST",70,71,75,78,69,73.5,76,78.5,32,64,66,70,43,35.5,70,50,9,10,6,12,16,185,"Strikers"
450434,91157307,"Deniz Undav","Deniz  Undav",1996,7,19,26,179,86,21,"GER",244176,"ST",68,71,73,78,67,79,82,66,18,62,72,77.5,25,33,81,70,9,12,9,11,13,178,"Strikers"
450434,91157307,"Deniz Undav","Deniz  Undav",1996,7,19,26,179,86,21,"GER",244176,"ST",68,71,73,78,67,79,82,66,18,62,72,77.5,25,33,81,70,9,12,9,11,13,178,"Strikers"
450434,91157307,"Deniz Undav","Deniz  Undav",1996,7,19,26,179,86,21,"GER",244176,"ST",68,71,73,78,67,79,82,66,18,62,72,77.5,25,33,81,70,9,12,9,11,13,178,"Strikers"
243568,61078265,"Billy Gilmour","Billy  Gilmour",2001,6,11,22,166,60,27,"SCO",245992,"CM",62,74,65,74,60,71.5,53,54,70,74,77,53.5,66,68.5,44,67,9,7,9,13,12,170,"Central_midfielders"
243568,61078265,"Billy Gilmour","Billy  Gilmour",2001,6,11,22,166,60,27,"SCO",245992,"CM",62,74,65,74,60,71.5,53,54,70,74,77,53.5,66,68.5,44,67,9,7,9,13,12,170,"Central_midfielders"
83299,29036189,"Lewis Dunk","Lewis  Dunk",1991,11,21,31,192,88,5,"ENG",199915,"CB",43,50.5,82,70,32,68.5,42,77.5,80,75,77,69.5,83,77.5,84,66,15,16,9,12,6,192,"Central_defenders"
83299,29036189,"Lewis Dunk","Lewis  Dunk",1991,11,21,31,192,88,5,"ENG",199915,"CB",43,50.5,82,70,32,68.5,42,77.5,80,75,77,69.5,83,77.5,84,66,15,16,9,12,6,192,"Central_defenders"
111478,37024733,"Joël Veltman","Joël  Veltman",1992,1,15,31,184,75,34,"NED",208004,"CB",63.5,66.5,82,72,72,67,50,76,79,73,74,50.5,80,79.5,73,75,7,10,6,9,11,184,"Central_defenders"
111478,37024733,"Joël Veltman","Joël  Veltman",1992,1,15,31,184,75,34,"NED",208004,"CB",63.5,66.5,82,72,72,67,50,76,79,73,74,50.5,80,79.5,73,75,7,10,6,9,11,184,"Central_defenders"
204214,86045976,"Pervis Estupiñán","Pervis  Estupiñán",1998,1,21,25,175,73,12,"ECU",237942,"LB",81,73.5,74,71,79,60.5,48,73.5,75,62,79,41.5,69,79.5,75,79,14,7,14,7,7,175,"Full_backs"
209288,29174499,"Thomas McGill","Thomas  McGill",2000,3,25,23,185,80,38,"ENG",243588,"GK",18.5,20.5,27,19,14,32,5,33.5,13,21,16,26.5,10,12,46,23,56,54,59,53,57,185,"Goalkeeper"
215059,29156212,"Robert Sánchez","Robert  Sánchez",1997,11,18,25,197,90,1,"ESP",228789,"GK",44.5,23,33,37,12,60,14,42.5,8,50,46,34.5,18,14,66,40,78,75,71,77,80,197,"Goalkeeper"
469142,37076335,"Jan Paul van Hecke","Jan Paul  van Hecke",2000,6,8,23,NA,NA,29,"NED",258908,"CB",60,57,74,65,32,54,33,73,72,67,69,61,73,71.5,76,60,11,9,8,7,5,185,"Central_defenders"
469142,37076335,"Jan Paul van Hecke","Jan Paul  van Hecke",2000,6,8,23,NA,NA,29,"NED",258908,"CB",60,57,74,65,32,54,33,73,72,67,69,61,73,71.5,76,60,11,9,8,7,5,185,"Central_defenders"
39155,5125012,"Adam Lallana","Adam David Lallana",1988,5,10,35,172,73,14,"ENG",180819,"CM",61.5,73.5,71,80,74,80,70,66,64,76,80,70.5,61,61.5,60,54,6,15,14,8,11,178,"Central_midfielders"
39155,5125012,"Adam Lallana","Adam David Lallana",1988,5,10,35,172,73,14,"ENG",180819,"CM",61.5,73.5,71,80,74,80,70,66,64,76,80,70.5,61,61.5,60,54,6,15,14,8,11,178,"Central_midfielders"
232792,28112993,"Tariq Lamptey","Tariq  Lamptey",2000,9,30,22,163,55,2,"c(""GHA"", ""ENG"")",242418,"RWB",87.5,81,75,70,76,66,47,60.5,71,62,71,42,70,73,31,63,15,13,12,5,13,163,"Full_backs"
243505,96086697,"Jakub Moder","Jakub  Moder",1999,4,7,24,188,78,15,"POL",239778,"CM",68.5,69.5,70,75,70,74,66,63,69,73,77,78,68,69,76,78,15,14,14,13,6,188,"Central_midfielders"
243505,96086697,"Jakub Moder","Jakub  Moder",1999,4,7,24,188,78,15,"POL",239778,"CM",68.5,69.5,70,75,70,74,66,63,69,73,77,78,68,69,76,78,15,14,14,13,6,188,"Central_midfielders"
460028,28124573,"Levi Colwill","Levi Lemar Samuels Colwill",2003,2,26,20,187,NA,6,"ENG",262859,"CB",69,57.5,69,64,51,60.5,26,70.5,69,63,64,41.5,67,71,78,66,15,14,8,10,14,187,"Central_defenders"
460028,28124573,"Levi Colwill","Levi Lemar Samuels Colwill",2003,2,26,20,187,NA,6,"ENG",262859,"CB",69,57.5,69,64,51,60.5,26,70.5,69,63,64,41.5,67,71,78,66,15,14,8,10,14,187,"Central_defenders"
440123,52098181,"James Furlong","James  Furlong",2002,6,7,21,NA,NA,54,"IRL",248569,"LB",67.5,57,55,50,55,39,25,52.5,55,51,52,34,58,56,50,50,12,8,9,10,14,178,"Full_backs"
461046,28126164,"Antef Tsoungui","Antef  Tsoungui",2002,12,30,20,NA,NA,46,"ENG",264121,"CB",51.5,42,54,34,33,39,30,64.5,60,28,39,38,56,68,79,54,13,8,12,12,12,185,"Central_defenders"
461046,28126164,"Antef Tsoungui","Antef  Tsoungui",2002,12,30,20,NA,NA,46,"ENG",264121,"CB",51.5,42,54,34,33,39,30,64.5,60,28,39,38,56,68,79,54,13,8,12,12,12,185,"Central_defenders"
513834,52101143,"Andrew Moran","Andrew  Moran",2003,10,15,19,NA,NA,59,"IRL",264120,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
445548,28126165,"Odeluga Offiah","Odeluga Joshua Offiah",2002,10,26,20,NA,NA,57,"ENG",264141,"CB",64.5,59.5,57,48,54,38,32,52.5,61,30,36,32,56,66.5,65,51,14,15,9,7,13,181,"Central_defenders"
445548,28126165,"Odeluga Offiah","Odeluga Joshua Offiah",2002,10,26,20,NA,NA,57,"ENG",264141,"CB",64.5,59.5,57,48,54,38,32,52.5,61,30,36,32,56,66.5,65,51,14,15,9,7,13,181,"Central_defenders"
451340,45111891,"Kaoru Mitoma","Kaoru  Mitoma",1997,5,20,26,178,72,22,"JPN",255565,"LM",82.5,82,58,76,60,71.5,73,55,57,61,74,66.5,56,56.5,60,68,10,13,10,14,9,178,"Side_midfielders"
451340,45111891,"Kaoru Mitoma","Kaoru  Mitoma",1997,5,20,26,178,72,22,"JPN",255565,"LM",82.5,82,58,76,60,71.5,73,55,57,61,74,66.5,56,56.5,60,68,10,13,10,14,9,178,"Side_midfielders"
448496,28126168,"Ed Turns","Ed  Turns",2002,10,18,20,NA,NA,43,"WAL",263901,"CB",59,47.5,60,52,29,49,24,66,58,30,46,37.5,58,59.5,62,50,14,14,9,14,7,185,"Central_defenders"
448496,28126168,"Ed Turns","Ed  Turns",2002,10,18,20,NA,NA,43,"WAL",263901,"CB",59,47.5,60,52,29,49,24,66,58,30,46,37.5,58,59.5,62,50,14,14,9,14,7,185,"Central_defenders"
441192,83262111,"Jeremy Sarmiento","Jeremy  Sarmiento",2002,6,16,21,178,72,19,"c(""ECU"", ""ESP"")",263522,"RM",80,70.5,30,65,60,66,62,38.5,22,56,65,62,27,31,61,57,12,9,13,14,12,183,"Side_midfielders"
441192,83262111,"Jeremy Sarmiento","Jeremy  Sarmiento",2002,6,16,21,178,72,19,"c(""ECU"", ""ESP"")",263522,"RM",80,70.5,30,65,60,66,62,38.5,22,56,65,62,27,31,61,57,12,9,13,14,12,183,"Side_midfielders"
448514,49047581,"Rayan Aït-Nouri","Rayan  Aït-Nouri",2001,6,6,22,179,70,3,"FRA",242641,"LB",77,76,65,76,75,68,42,59.5,72,66,71,45,73,75.5,56,74,15,11,8,14,12,180,"Full_backs"
214048,29142052,"Maximilian Kilman","Maximilian  Kilman",1997,5,23,26,NA,NA,23,"ENG",245336,"CB",60.5,58,73,66,54,65.5,36,68,78,70,71,47,79,79.5,85,68,11,11,5,9,12,194,"Central_defenders"
214048,29142052,"Maximilian Kilman","Maximilian  Kilman",1997,5,23,26,NA,NA,23,"ENG",245336,"CB",60.5,58,73,66,54,65.5,36,68,78,70,71,47,79,79.5,85,68,11,11,5,9,12,194,"Central_defenders"
247632,29179717,"Pedro Neto","Pedro Neto",2000,3,9,23,172,69,7,"POR",238616,"LW",85.5,84.5,55,80,70,69.5,76,50.5,41,56,75,75,32,20,56,64,6,13,7,12,6,172,"Wingers"
